,0
2138,444009503
2139,366437922
2140,38161058
2141,434234612
2142,398485268
2143,6859822
2144,38159938
2145,69839123
2146,414163243
2147,434128541
2148,27679309
2149,69910510
2150,62903270
2151,398428420
2152,291067411
2153,68164796
2154,240716106
2155,49429937
2156,173098862
2157,205522649
2158,366484553
2159,21245304
2160,77572278
2161,188569909
2162,348666869
2163,389081663
2164,38132199
2165,350498115
2166,398429051
2167,173101734
2168,456888469
2169,68053044
2170,356739366
2171,437030707
2172,240662576
2173,435903995
2174,366443403
2175,188569255
2176,205522619
2177,443996279
2178,435925510
2179,82049533
2180,389009073
2181,348722172
2182,173163578
2183,414335410
2184,173145717
2185,434234789
2186,98296982
2187,392036105
2188,242944468
2189,53207364
2190,206283382
2191,243010769
2192,49418646
2193,82054863
2194,366354717
2195,81986085
2196,242988909
2197,173108735
2198,173109281
2199,366567914
2200,444009554
2201,49544707
2202,146365947
2203,407943383
2204,366631435
2205,443966182
2206,434138586
2207,12787788
2208,366399807
2209,437026483
2210,173102349
2211,49522677
2212,205337221
2213,27636682
2214,7020498
2215,9065326
2216,337080038
2217,434304089
2218,434392844
2219,437900889
2220,385983936
2221,438101671
2222,438103308
2223,438118477
2224,438151863
2225,438163748
2226,438164480
2227,438194452
2228,438293262
2229,438288872
2230,438321220
2231,438318543
2232,438321852
2233,307129389
2234,307584925
2235,308247299
2236,438490744
2237,438495637
2238,10001888459
2239,10001250242
2240,387714195
2241,68500070
2242,415339665
2243,380640263
2244,398428688
2245,205758855
2246,38159612
2247,82052105
2248,49464456
2249,458678136
2250,389052558
2251,345450784
2252,38131691
2253,173109284
2254,443996665
2255,388994230
2256,434239394
2257,98296825
2258,471012424
2259,392104124
2260,284852145
2261,392457862
2262,434131860
2263,38115277
2264,38115281
2265,38115473
2266,12858509
2267,242985108
2268,366409867
2269,27683074
2270,49464673
2271,392036618
2272,240810542
2273,398667577
2274,291089864
2275,243008078
2276,27630214
2277,392036173
2278,173163701
2279,415335817
2280,435925509
2281,82049276
2282,38141100
2283,205454551
2284,396733956
2285,323022672
2286,398421262
2287,20495109
2288,435336195
2289,388978329
2290,12857784
2291,146579290
2292,59084968
2293,145964188
2294,291066933
2295,205608025
2296,58959975
2297,348662968
2298,38160671
2299,49418899
2300,68645478
2301,49418831
2302,173163722
2303,291074979
2304,242968580
2305,458681652
2306,434260443
2307,38086703
2308,173098869
2309,49429332
2310,81986390
2311,68560484
2312,6950824
2313,145540807
2314,20444453
2315,392103823
2316,392169872
2317,38144265
2318,456865281
2319,49429905
2320,82049726
2321,67983788
2322,205455929
2323,443612271
2324,68568310
2325,425465549
2326,111716624
2327,458677814
2328,437026487
2329,435303377
2330,173163518
2331,111752193
2332,415335457
2333,12723905
2334,435310084
2335,21221954
2336,311149007
2337,366399761
2338,49419229
2339,243031371
2340,49464461
2341,392103667
2342,366568142
2343,366622453
2344,425465936
2345,243031221
2346,366577340
2347,240627383
2348,443617819
2349,389019705
2350,240720800
2351,27679166
2352,348662670
2353,348667862
2354,9068233
2355,205371399
2356,445927774
2357,389052691
2358,443616484
2359,443616748
2360,12858353
2361,243011795
2362,458681818
2363,205607683
2364,414163492
2365,27627545
2366,68560644
2367,336994061
2368,337079280
2369,59547820
2370,385755285
2371,385905147
2372,385908795
2373,438065517
2374,438068313
2375,438104560
2376,438114525
2377,438153412
2378,438153993
2379,438151428
2380,438165862
2381,10002529566
2382,10002529565
2383,438369900
2384,438428015
2385,438427924
2386,438427799
2387,307472090
2388,308170646
2389,308258738
2390,308254407
2391,438544178
2392,311148885
2393,243016398
2394,188578637
2395,468988200
2396,20419683
2397,38085616
2398,68057076
2399,204790540
2400,434166956
2401,37663307
2402,49544618
2403,49465004
2404,69839451
2405,53207469
2406,318433664
2407,243016006
2408,389009903
2409,27682858
2410,205519778
2411,389008935
2412,68405223
2413,68500375
2414,12784805
2415,242988954
2416,437026506
2417,398484687
2418,188543909
2419,366576250
2420,242965055
2421,366495792
2422,291108343
2423,337608201
2424,415370107
2425,458685827
2426,291074564
2427,392328801
2428,205336938
2429,240623356
2430,38064352
2431,414245056
2432,173109269
2433,188570447
2434,146364198
2435,388995538
2436,173147467
2437,396742598
2438,68056797
2439,443614443
2440,240720908
2441,38086750
2442,12857786
2443,434131839
2444,348662610
2445,366443580
2446,323184195
2447,323014388
2448,12857697
2449,443965540
2450,38141954
2451,173097386
2452,173163154
2453,398376502
2454,366485041
2455,82049686
2456,6992389
2457,37694361
2458,243015194
2459,434238817
2460,386588969
2461,366527903
2462,392169961
2463,242944869
2464,6951378
2465,240810442
2466,49546928
2467,366495858
2468,458681901
2469,9054341
2470,49417108
2471,12861115
2472,434233175
2473,38144156
2474,62940090
2475,146366079
2476,366355473
2477,49418706
2478,415331925
2479,415335803
2480,366623678
2481,38132256
2482,386589175
2483,408816813
2484,437030411
2485,82052049
2486,443617708
2487,38116676
2488,146581155
2489,98680512
2490,434260766
2491,414163586
2492,443609224
2493,188570513
2494,458678089
2495,146799067
2496,443588615
2497,38086557
2498,380166696
2499,398421240
2500,204820889
2501,82071671
2502,240851593
2503,458656508
2504,366399200
2505,243010688
2506,81985875
2507,144158767
2508,240662495
2509,443970622
2510,173104463
2511,294056493
2512,336995014
2513,434329463
2514,437901253
2515,437900854
2516,437901287
2517,438106721
2518,10002529477
2519,438207133
2520,438306713
2521,438399531
2522,438402171
2523,438414088
2524,307251941
2525,307472854
2526,307805488
2527,307950843
2528,308254555
2529,308497305
2530,438519595
2531,10000958308
2532,372525600
2533,10001888460
2534,155017986
2535,49416829
2536,240810364
2537,366399423
2538,38204929
2539,62938845
2540,98732908
2541,240851662
2542,323182370
2543,38141156
2544,38204957
2545,12784398
2546,204820551
2547,366444516
2548,12787331
2549,49419254
2550,206076752
2551,38132350
2552,323014441
2553,27679293
2554,437030706
2555,173163842
2556,146799085
2557,435310283
2558,242984765
2559,20495076
2560,240812303
2561,415335949
2562,458682202
2563,67985065
2564,38086579
2565,38087939
2566,38158245
2567,350497584
2568,392328878
2569,414163150
2570,398421212
2571,468988572
2572,348662823
2573,468992985
2574,49464602
2575,77470942
2576,396743011
2577,291074574
2578,437030348
2579,82055010
2580,291066936
2581,27626807
2582,98641738
2583,98296990
2584,82054918
2585,286023321
2586,425465933
2587,205454430
2588,173163844
2589,188572116
2590,49464454
2591,435310286
2592,286070608
2593,205760699
2594,242944586
2595,173103874
2596,49522893
2597,98468044
2598,443996015
2599,435310059
2600,205238500
2601,366410059
2602,323013741
2603,27630227
2604,366623273
2605,396846829
2606,38113981
2607,173163770
2608,82049606
2609,82071679
2610,7020563
2611,458682513
2612,38114007
2613,173103705
2614,82049727
2615,392036427
2616,49426832
2617,435905810
2618,240720816
2619,468989102
2620,173145294
2621,38131709
2622,59039389
2623,173108889
2624,145962432
2625,242965239
2626,205239179
2627,240764926
2628,391993895
2629,240812209
2630,173096789
2631,242883454
2632,175940487
2633,240716032
2634,356732671
2635,437030339
2636,188543925
2637,173145887
2638,82052093
2639,468988150
2640,49546797
2641,62905396
2642,82049731
2643,414312546
2644,53210071
2645,98305663
2646,68328879
2647,391993423
2648,434235003
2649,444005851
2650,12822887
2651,318433486
2652,62903268
2653,38158346
2654,323020176
2655,38064216
2656,240812294
2657,458682013
2658,414343603
2659,243007986
2660,434233124
2661,366657348
2662,49464440
2663,38114166
2664,38141045
2665,49419473
2666,98297027
2667,468988941
2668,380640672
2669,415336039
2670,434131898
2671,366577193
2672,336876769
2673,294220197
2674,434395872
2675,434396242
2676,385909209
2677,438072911
2678,438072481
2679,438106341
2680,438118858
2681,438198009
2682,10002530236
2683,438319840
2684,438336449
2685,438334704
2686,438427227
2687,385989562
2688,307018552
2689,307127614
2690,307130567
2691,59613814
2692,308170456
2693,308487348
2694,308485341
2695,372611347
2696,98225906
2697,366444229
2698,82055095
2699,10000881610
2700,318428933
2701,111751178
2702,242960652
2703,38160024
2704,458655804
2705,173165672
2706,389081629
2707,443609234
2708,82055109
2709,323015924
2710,398428484
2711,38143635
2712,49419235
2713,345457584
2714,366568013
2715,173090037
2716,49544412
2717,408002712
2718,173103715
2719,49504968
2720,337608147
2721,242885551
2722,414343516
2723,6992015
2724,98298573
2725,242964949
2726,49544358
2727,434226226
2728,434234392
2729,173165703
2730,396733567
2731,49546837
2732,68695327
2733,49522727
2734,434228994
2735,443583041
2736,173097540
2737,173163221
2738,414335801
2739,443970291
2740,38161053
2741,402313838
2742,146801060
2743,415331755
2744,10000580245
2745,435332935
2746,434139254
2747,366526196
2748,443614455
2749,175754540
2750,38205086
2751,173101733
2752,173108981
2753,77470601
2754,10001702411
2755,173103932
2756,291067425
2757,435914054
2758,38132215
2759,173104015
2760,456889737
2761,204819382
2762,366443465
2763,38086772
2764,407941483
2765,366623709
2766,366622896
2767,173165730
2768,173163854
2769,242944267
2770,173097387
2771,366568444
2772,350498083
2773,27654224
2774,49523298
2775,173109553
2776,205337429
2777,186853440
2778,7020208
2779,38085733
2780,27679154
2781,366623229
2782,396846797
2783,173163144
2784,388977865
2785,366622416
2786,396847187
2787,435336675
2788,458677152
2789,49546964
2790,242994429
2791,396733798
2792,38160692
2793,49523051
2794,173104449
2795,392169354
2796,456888080
2797,49464927
2798,67176808
2799,242989197
2800,49464621
2801,175698757
2802,205371056
2803,392036979
2804,146579308
2805,242964991
2806,49465014
2807,392457945
2808,98732577
2809,60254782
2810,366410896
2811,396742879
2812,68424312
2813,98468150
2814,173102440
2815,49464686
2816,49417036
2817,392103664
2818,402313680
2819,389082565
2820,38116306
2821,173109004
2822,242981879
2823,38204969
2824,38140766
2825,366484635
2826,291066965
2827,443965565
2828,242961457
2829,175587954
2830,12787566
2831,146799158
2832,69857700
2833,145964180
2834,244136591
2835,244160920
2836,423357354
2837,294056552
2838,294057874
2839,337184361
2840,337258475
2841,59548388
2842,385813062
2843,385903585
2844,438068130
2845,438157223
2846,438163286
2847,438164938
2848,10002529574
2849,438209550
2850,438226033
2851,438287850
2852,438319885
2853,438321735
2854,438335539
2855,438368434
2856,438400422
2857,438429210
2858,306607547
2859,306813918
2860,307018517
2861,307373571
2862,307475217
2863,307471825
2864,10002626862
2865,308483188
2866,438519192
2867,155359331
2868,155454917
2869,98468137
2870,413760889
2871,175830270
2872,337608130
2873,12787314
2874,188572455
2875,242964454
2876,366526262
2877,311150993
2878,49464620
2879,443996134
2880,443996229
2881,38160985
2882,49456048
2883,49504706
2884,12784558
2885,242965048
2886,366622715
2887,240849761
2888,146163844
2889,173096791
2890,392036520
2891,38141027
2892,68164653
2893,12772897
2894,311149008
2895,82055104
2896,21273608
2897,49523263
2898,21245273
2899,49546775
2900,435306956
2901,443586494
2902,456865305
2903,366568757
2904,186853255
2905,49429175
2906,291066966
2907,98297063
2908,49416943
2909,414041194
2910,6997219
2911,443970956
2912,81986181
2913,175830035
2914,398376850
2915,468989139
2916,67985493
2917,323014399
2918,173090131
2919,398484589
2920,396742745
2921,98469213
2922,12769902
2923,366577296
2924,38144284
2925,38161028
2926,366569064
2927,49462446
2928,27630130
2929,49546799
2930,204790452
2931,27654167
2932,38115307
2933,434239032
2934,443971146
2935,458686091
2936,49455903
2937,323014635
2938,392036608
2939,98732729
2940,188570488
2941,345450886
2942,82049720
2943,443617583
2944,414245039
2945,173098947
2946,175636487
2947,435336581
2948,415332000
2949,173165583
2950,186853136
2951,240716221
2952,60285319
2953,468992720
2954,443964997
2955,173102424
2956,175828801
2957,366631770
2958,60284304
2959,49429924
2960,242969163
2961,396733945
2962,444009641
2963,443616664
2964,435904068
2965,27654132
2966,60284472
2967,49416979
2968,204790178
2969,240663595
2970,434237610
2971,366409776
2972,396742566
2973,443996160
2974,206199222
2975,188543818
2976,389052456
2977,396742506
2978,414336011
2979,12770140
2980,173109705
2981,12821978
2982,38088193
2983,82071722
2984,392329503
2985,98641630
2986,389083188
2987,366484881
2988,434131917
2989,311128775
2990,68694932
2991,38159949
2992,205522759
2993,173163505
2994,434128419
2995,38138464
2996,205338706
2997,37664990
2998,301016076
2999,398667828
3000,138685362
3001,244161035
3002,423345140
3003,9030215
3004,9065481
3005,59359435
3006,336994626
3007,337079630
3008,337184389
3009,385809946
3010,385907553
3011,438105496
3012,438153770
3013,438167674
3014,438195927
3015,438211973
3016,438316897
3017,307016557
3018,59612648
3019,59616156
3020,307583161
3021,307805450
3022,308250108
3023,308487362
3024,387612453
3025,387714496
3026,366499852
3027,38064581
3028,38160729
3029,49419321
3030,350517517
3031,348662141
3032,38144346
3033,12857642
3034,366499119
3035,173101669
3036,437026728
3037,443996295
3038,82052107
3039,458678055
3040,21339579
3041,49419375
3042,38143522
3043,38159702
3044,175750844
3045,145964259
3046,146799200
3047,175940476
3048,6859826
3049,443616612
3050,243008055
3051,443970451
3052,173104496
3053,38144331
3054,173145061
3055,7024354
3056,173165532
3057,49465126
3058,396742563
3059,437030402
3060,243031323
3061,434234533
3062,443583042
3063,12784778
3064,392168969
3065,392103219
3066,69854950
3067,435925497
3068,458677796
3069,396846813
3070,38087993
3071,366622570
3072,53207434
3073,49417083
3074,173145035
3075,413753223
3076,38064383
3077,173104446
3078,415389382
3079,49504782
3080,366568378
3081,49504488
3082,205371425
3083,366400073
3084,242885580
3085,437026604
3086,82052338
3087,323014874
3088,391994722
3089,392457299
3090,205370715
3091,49504742
3092,146364196
3093,323014488
3094,205913884
3095,366622543
3096,443583710
3097,389043762
3098,82049724
3099,205651721
3100,49544667
3101,205106701
3102,145962434
3103,323022327
3104,7025131
3105,10001701910
3106,173108922
3107,173109274
3108,146799199
3109,49419362
3110,366623296
3111,396846856
3112,12655007
3113,175829071
3114,458655803
3115,240812235
3116,366444106
3117,173103801
3118,49426898
3119,205521128
3120,443996347
3121,392169310
3122,389008405
3123,53205314
3124,81986420
3125,82052079
3126,392037666
3127,69839137
3128,7024716
3129,38158360
3130,242965111
3131,443616749
3132,173145711
3133,414312406
3134,205758229
3135,38064209
3136,38139324
3137,49504361
3138,173102269
3139,77679483
3140,49462573
3141,434237743
3142,98733061
3143,414343548
3144,392036267
