EPIC,RA,DEC,Kp,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,k2_campaign_str,k2_type,k2_lcflag,k2_scflag,k2_dist,k2_teff,k2_logg,k2_metfe,k2_rad,k2_mass
212219006,130.333354,24.90914,9.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,STAR,1,0,NA,NA,NA,NA,NA,NA
212219515,131.768221,24.926912,9.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,STAR,1,0,NA,NA,NA,NA,NA,NA
212220509,129.795584,24.962377,8.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,STAR,1,0,NA,NA,NA,NA,NA,NA
212220637,132.921823,24.967115,9.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,STAR,1,0,NA,NA,NA,NA,NA,NA
212220644,132.921775,24.967406,9.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,STAR,1,0,NA,NA,NA,NA,NA,NA
212221768,130.526134,25.012071,9.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,STAR,1,0,NA,NA,NA,NA,NA,NA
212222118,132.78773,25.026253,9.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,STAR,1,0,NA,NA,NA,NA,NA,NA
212222367,133.719289,25.037566,9.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,STAR,1,0,NA,NA,NA,NA,NA,NA
212222762,133.269154,25.053737,9.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,STAR,1,0,NA,NA,NA,NA,NA,NA
212223298,132.135579,25.075463,9.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,STAR,1,0,NA,NA,NA,NA,NA,NA
212225243,133.05284,25.158997,9.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,STAR,1,0,NA,NA,NA,NA,NA,NA
212226869,132.911356,25.232922,8.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,STAR,1,0,NA,NA,NA,NA,NA,NA
212227961,133.148616,25.286657,9.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,STAR,1,0,NA,NA,NA,NA,NA,NA
212228563,131.534799,25.317259,9.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,STAR,1,0,NA,NA,NA,NA,NA,NA
212281775,205.924393,-18.090231,8.762,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,4179,1.85,-0.074,21.91,1.19
212286667,206.130447,-17.937002,7.666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,9344,3.57,0.046,4.55,3.03
212290365,205.89151,-17.827108,8.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,NA,NA,NA,NA,NA
212290908,205.103622,-17.809601,9.561,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,4638,2.46,-0.034,11.33,1.37
212291038,204.605469,-17.805555,9.182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,4670,2.4,-0.273,11.32,1.15
212291429,205.21135,-17.792671,7.837,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,1,NA,6608,4.2,0.004,1.52,1.36
212292519,203.192246,-17.759075,8.633,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,1,NA,6235,3.84,0.022,2.27,1.5
212293243,203.237885,-17.737261,9.819,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,5364,3.62,-0.105,2.88,1.38
212293390,205.234177,-17.732592,9.643,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,4588,2.16,-0.425,13.82,1.03
212295397,204.652039,-17.670587,9.916,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,4786,3,-0.085,5.83,1.26
212298735,203.010879,-17.569302,8.933,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,4487,2.42,0.195,12.26,1.34
212301616,205.052978,-17.483917,9.087,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,6407,4.17,-0.04,1.49,1.29
212303338,202.958832,-17.430704,9.957,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,5148,4.57,0.005,0.8,0.86
212305951,203.6091,-17.351202,9.006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,1,NA,5857,4,0.101,1.77,1.23
212306203,205.135437,-17.343727,8.781,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,1,NA,6426,4.32,-0.077,1.26,1.24
212306975,204.297485,-17.321014,9.542,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,4957,4.6,-0.023,0.75,0.82
212313031,200.630341,-17.145624,9.407,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,4660,2.41,-0.156,11.39,1.26
212313505,201.024979,-17.131796,9.173,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,3979,1.29,-0.087,40.06,1.16
212313679,201.819977,-17.126967,8.93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,4663,2.44,-0.075,11.26,1.34
212314603,201.396698,-17.098373,9.55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,4576,2.38,-0.076,12.04,1.28
212315470,203.548996,-17.074184,9.033,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,6029,3.94,0.169,2.04,1.33
212316138,204.262192,-17.056145,9.848,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,6057,3.97,0.019,1.78,1.29
212316561,205.877167,-17.043802,9.255,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,5869,3.96,-0.081,1.72,1.15
212316566,205.877487,-17.043707,9.255,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,5869,3.96,-0.081,1.72,1.15
212317819,202.149307,-17.009508,9.618,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,7529,4.07,0.081,1.97,1.74
212317924,200.93399,-17.006695,8.785,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,4553,2.41,0.019,11.57,1.33
212319857,201.632233,-16.951639,9.931,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,4362,1.96,-0.153,17.64,1.12
212319959,199.956619,-16.948364,9.829,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,5996,4.13,0.03,1.45,1.17
212323171,201.526077,-16.858488,6.341,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,4696,2.57,0.012,10.42,1.49
212323683,203.867416,-16.843817,9.622,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,6728,4.17,-0.01,1.58,1.4
212327115,203.670715,-16.746471,8.966,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,4349,0.21,-2.32,114.89,0.81
212328273,204.508896,-16.71442,9.496,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,5780,3.92,-0.114,1.87,1.14
212328705,204.108871,-16.702787,9.543,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,4729,2.5,-0.205,10.67,1.23
212330307,204.924927,-16.658733,9.281,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,4679,2.5,-0.105,11.16,1.37
212331783,203.144409,-16.618618,9.036,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,4278,1.69,-0.222,25.76,1.21
212334142,203.14476,-16.554236,9.074,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,5480,3.62,0.049,3,1.5
212335030,203.841141,-16.53021,9.684,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,5219,3.86,-0.112,1.94,0.92
212338044,204.263336,-16.447117,8.392,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,6747,3.72,0.043,2.98,1.84
212338760,201.461105,-16.428089,9.859,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,6106,3.94,0.017,1.92,1.29
212340257,203.54483,-16.389065,8.676,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,1,NA,6515,3.97,0.012,2.02,1.49
212342710,203.902054,-16.324684,9.984,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,4556,2.24,-0.195,13.38,1.14
212342782,203.66629,-16.322973,8.611,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,4309,1.66,-0.28,24.55,1.11
212346451,200.059463,-16.224392,9.337,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,4479,2.31,0.026,13.2,1.3
212348098,201.285965,-16.180883,9.437,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,4947,3.37,-0.262,3.57,1.13
212348639,200.552841,-16.166941,9.936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,6627,4.03,0.028,1.95,1.48
212353149,202.981232,-16.047859,9.921,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,4813,3.23,-0.004,4.42,1.31
212356048,201.86319,-15.973581,4.552,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,4847,3.16,-0.055,4.83,1.24
212356355,200.34729,-15.965701,8.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,5104,3.3,-0.333,3.16,0.95
212357535,200.347015,-15.93599,9.569,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,4168,1.52,-0.263,29.73,1.09
212358957,200.463226,-15.901221,9.682,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,6214,4.32,0.031,1.25,1.19
212360667,202.235153,-15.857922,9.93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,4600,2.42,-0.132,11.01,1.17
212361489,201.596069,-15.83711,9.957,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,6554,3.9,0.024,2.13,1.55
212364586,200.089752,-15.759449,9.586,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,4895,2.4,-0.445,10.72,1.04
212365239,200.750092,-15.743931,9.347,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,3973,1.47,0.199,34.06,1.25
212369832,201.265533,-15.63234,8.244,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,7412,4.15,0.009,1.74,1.63
212380282,200.826111,-15.375166,9.089,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,3675,1.03,0.146,56.15,1.25
212416504,199.014755,-14.540735,9.76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STAR,1,0,NA,4941,3.39,-0.172,3.49,1.21
212801963,209.41481,-5.481284,8.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,STAR,1,0,198,NA,NA,NA,NA,NA
212801963,209.41481,-5.481284,8.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,STAR,1,0,NA,6679,3.7,0.048,3.08,1.86
212808922,208.941406,-5.264561,9.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,STAR,1,0,NA,4740,2.76,-0.166,6.92,1.1
212808922,208.941406,-5.264561,9.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,STAR,1,0,421.9,NA,NA,NA,NA,NA
212813149,209.2146,-5.129944,9.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,STAR,1,0,NA,NA,NA,NA,NA,NA
212813149,209.2146,-5.129944,9.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,STAR,1,0,NA,NA,NA,NA,NA,NA
212815045,208.146728,-5.070447,9.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,STAR,1,0,135.3,NA,NA,NA,NA,NA
212815045,208.146728,-5.070447,9.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,STAR,1,0,NA,5305,3.77,0.015,2.32,1.26
212821675,209.864731,-4.853882,8.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,STAR,1,0,NA,NA,NA,NA,NA,NA
212821783,209.1875,-4.850934,9.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,STAR,1,0,NA,NA,NA,NA,NA,NA
212823881,207.883026,-4.778764,9.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,STAR,1,0,156.1,NA,NA,NA,NA,NA
212823881,207.883026,-4.778764,9.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,STAR,1,0,NA,6300,4.17,0.022,1.44,1.25
212827640,209.491074,-4.651666,9.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,STAR,1,0,NA,NA,NA,NA,NA,NA
212828183,208.9151,-4.634966,9.493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,STAR,1,0,NA,NA,NA,NA,NA,NA
212828713,209.025772,-4.6168,8.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,STAR,1,0,NA,NA,NA,NA,NA,NA
212828736,209.027176,-4.616048,8.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,STAR,1,0,NA,NA,NA,NA,NA,NA
212833212,208.67717,-4.457869,8.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,STAR,1,0,NA,NA,NA,NA,NA,NA
212870912,203.046967,-3.12886,9.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,STAR,1,0,NA,NA,NA,NA,NA,NA
212873074,202.714279,-3.049828,8.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,STAR,1,0,NA,NA,NA,NA,NA,NA
212875292,202.326813,-2.96082,9.813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,STAR,1,0,NA,NA,NA,NA,NA,NA
212875806,204.077621,-2.938827,8.569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,STAR,1,0,NA,NA,NA,NA,NA,NA
212875948,204.029205,-2.932537,9.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,STAR,1,0,NA,NA,NA,NA,NA,NA
212876142,203.380417,-2.924439,8.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,STAR,1,0,NA,NA,NA,NA,NA,NA
212877238,203.506943,-2.877888,9.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,STAR,1,0,NA,NA,NA,NA,NA,NA
212878660,202.754883,-2.816734,9.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,STAR,1,0,NA,NA,NA,NA,NA,NA
212880714,203.952911,-2.721285,9.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,STAR,1,0,NA,NA,NA,NA,NA,NA
212883485,203.805649,-2.573356,8.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,STAR,1,0,NA,NA,NA,NA,NA,NA
212883730,203.984665,-2.556471,9.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,STAR,1,0,NA,NA,NA,NA,NA,NA
212884802,203.833206,-2.479391,9.408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,STAR,1,0,NA,NA,NA,NA,NA,NA
212885883,205.054672,-2.371843,9.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,STAR,1,0,NA,NA,NA,NA,NA,NA
213062557,286.188171,-30.948649,8.859,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,9368,3.87,0.022,2.92,2.64
213189631,287.279144,-30.370367,9.858,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,6558,3.73,0.042,2.74,1.64
213247234,285.894012,-30.134516,8.745,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,4927,2.64,-0.063,11.87,2.49
213251400,286.841186,-30.117784,9.952,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,6062,4.05,-0.062,1.47,1.12
213279447,287.615143,-30.007116,6.463,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,6892,4.1,0.051,1.8,1.5
213303228,289.306183,-29.919834,9.948,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,6273,4.19,-0.031,1.43,1.24
213332010,287.674255,-29.813667,7.878,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,1,NA,6291,4.17,-0.056,1.46,1.22
213379292,288.281158,-29.637358,9.191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,10108,4.06,0.026,2.41,2.74
213385540,285.889648,-29.614012,9.352,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,7708,3.96,0.081,2.2,1.9
213387881,290.414032,-29.605465,6.996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,6351,4.25,-0.049,1.37,1.23
213403720,290.682037,-29.54718,9.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,4530,0.42,0.08,142.82,1.97
213410372,290.516083,-29.523081,6.989,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,6212,4.09,-0.084,1.6,1.22
213410939,290.219879,-29.52103,9.811,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,4320,1.79,0.042,25.63,1.85
213424353,290.345184,-29.473042,9.911,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,7321,3.67,0.131,3.51,2.18
213432146,290.41156,-29.445061,9.812,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,4657,2.47,-0.013,11.36,1.42
213461346,285.581848,-29.341921,8.541,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,1,NA,6682,4.04,0.037,1.89,1.47
213470603,291.266846,-29.309359,5.676,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,4804,3.08,-0.071,5.64,1.29
213517464,290.238281,-29.147158,9.268,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,4745,2.57,0.005,11.08,1.7
213518704,285.727508,-29.142712,9.665,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,6743,3.94,0.064,2.1,1.6
213524105,291.045502,-29.124525,9.923,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,3619,0.34,0.157,158.97,1.99
213536762,286.445435,-29.081123,7.208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,11404,3.68,0.036,4.42,3.75
213554577,289.856537,-29.02103,8.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,1,NA,6366,4.29,-0.031,1.31,1.23
213572657,290.597656,-28.960966,9.988,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,4931,2.48,-0.243,10.48,1.35
213572829,286.340302,-28.960401,9.409,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,4740,2.48,-0.054,10.95,1.46
213574685,290.608124,-28.954451,9.384,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,4796,2.58,0.023,11.88,2.24
213601546,290.422211,-28.865679,9.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,3649,0.97,0.233,65.98,1.49
213622018,290.79892,-28.798635,9.505,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,4450,2.21,0.035,16.85,1.57
213625761,289.302277,-28.786344,9.306,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,3988,1.07,-0.454,47.2,0.96
213627918,288.652039,-28.779045,9.583,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,9733,4,0.031,2.56,2.57
213639687,287.234405,-28.741043,7.826,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,4681,2.65,-0.147,8.38,1.23
213645953,290.500824,-28.720772,9.986,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,4123,1.28,-0.479,35.5,0.95
213651180,290.994781,-28.703913,9.401,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,7159,4,0.022,2.03,1.7
213669334,289.717529,-28.645086,8.93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,4803,2.62,-0.016,10.71,1.89
213670700,289.08548,-28.640554,9.712,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STAR,1,0,NA,4638,2.42,0.002,11.56,1.47
