EPIC,RA,DEC,Kp,S1,S2,S3,S4,S5,S6,S7
211373533,126.978652,11.214608,14.567,0,0,0,0,0,0,1
211354955,127.067019,10.903211,14.567,0,0,0,0,0,0,1
211333199,129.323471,10.505827,14.567,0,0,0,0,0,0,1
210367184,58.201493,12.675785,14.566,0,0,0,0,1,0,0
211401933,127.421456,11.66993,14.566,0,0,0,0,0,0,1
201203402,171.078353,-4.024325,14.565,0,0,0,0,0,0,0
202782553,247.472905,-28.383311,14.565,0,0,0,0,0,0,0
201139757,175.242438,-5.544871,14.564,0,0,0,0,0,0,0
201129911,176.665545,-5.789473,14.561,0,0,0,0,0,0,0
205926585,336.53931,-17.17762,14.561,0,1,0,0,0,0,0
210411661,61.417063,13.730986,14.561,0,0,0,0,1,0,0
201375606,167.468503,-1.330058,14.56,0,0,0,0,0,0,0
211476581,124.438837,12.800121,14.56,0,0,0,0,0,0,1
211384998,128.001876,11.403251,14.559,0,0,0,0,0,0,1
211335992,128.365844,10.558709,14.559,0,0,0,0,0,0,1
202808352,246.058563,-28.288891,14.558,0,0,0,0,0,0,0
205978631,339.196838,-15.462392,14.558,0,1,0,0,0,0,0
201189074,172.676689,-4.358836,14.557,0,0,0,0,0,0,0
201151542,176.426274,-5.259145,14.557,0,0,0,0,0,0,0
202985343,243.697989,-27.658829,14.557,0,0,0,0,0,0,0
202687506,246.450529,-28.735911,14.557,0,0,0,0,0,0,0
211485123,123.879179,12.923763,14.557,0,0,0,0,0,0,1
211362301,127.278212,11.029161,14.557,0,0,0,0,0,0,1
211487696,123.331302,12.961305,14.556,0,0,0,0,0,0,1
211394123,130.540246,11.551005,14.556,0,0,0,0,0,0,1
201200561,171.061016,-4.089913,14.554,0,0,0,0,0,0,0
203070560,243.466192,-27.360569,14.554,0,0,0,0,0,0,0
205719389,246.773326,-15.501886,14.554,0,0,0,0,0,0,0
211324996,128.055763,10.351354,14.554,0,0,0,0,0,0,1
211329084,128.326045,10.42846,14.554,0,0,0,0,0,0,1
205939706,337.791787,-16.714254,14.553,0,1,0,0,0,0,0
205975117,338.966012,-15.568535,14.553,0,1,0,0,0,0,0
211491130,126.446942,13.011561,14.553,0,0,0,0,0,0,1
211399427,130.47013,11.631787,14.551,0,0,0,0,0,0,1
211337291,131.2409,10.582449,14.551,0,0,0,0,0,0,1
202726156,246.053663,-28.591294,14.55,0,0,0,0,0,0,0
211509540,123.337252,13.27367,14.55,0,0,0,0,0,0,1
211374472,126.698259,11.230565,14.55,0,0,0,0,0,0,1
211405788,129.808435,11.729821,14.55,0,0,0,0,0,0,1
201287630,170.109226,-2.6358,14.549,0,0,0,0,0,0,0
210339090,60.053681,11.914681,14.549,0,0,0,0,1,0,0
211336747,132.0259,10.572575,14.547,0,0,0,0,0,0,1
211345102,126.07279,10.724646,14.546,0,0,0,0,0,0,1
211427862,127.849547,12.060121,14.546,0,0,0,0,0,0,1
211431392,129.406616,12.115491,14.546,0,0,0,0,0,0,1
211335106,127.869945,10.541641,14.545,0,0,0,0,0,0,1
211371731,130.574946,11.186477,14.545,0,0,0,0,0,0,1
201170522,175.046635,-4.804531,14.544,0,0,0,0,0,0,0
202873859,246.84923,-28.052157,14.544,0,0,0,0,0,0,0
205713876,249.471251,-15.55156,14.543,0,0,0,0,0,0,0
211308051,126.729929,10.01378,14.543,0,0,0,0,0,0,1
211409870,129.890109,11.79062,14.543,0,0,0,0,0,0,1
211403992,132.210168,11.702938,14.542,0,0,0,0,0,0,1
205969877,339.103405,-15.732337,14.541,0,1,0,0,0,0,0
201147037,173.350799,-5.365686,14.54,0,0,0,0,0,0,0
211430821,126.85769,12.106315,14.54,0,0,0,0,0,0,1
211343983,127.956603,10.704355,14.54,0,0,0,0,0,0,1
211404615,130.341591,11.712304,14.54,0,0,0,0,0,0,1
211403894,130.375281,11.701452,14.54,0,0,0,0,0,0,1
202882881,246.673807,-28.019633,14.539,0,0,0,0,0,0,0
210379999,56.164907,12.994438,14.539,0,0,0,0,1,0,0
211348593,126.547033,10.787914,14.539,0,0,0,0,0,0,1
205936383,338.247048,-16.82876,14.537,0,1,0,0,0,0,0
211390410,127.913761,11.490206,14.537,0,0,0,0,0,0,1
211424897,126.452277,12.013747,14.536,0,0,0,0,0,0,1
211421658,127.170182,11.965294,14.535,0,0,0,0,0,0,1
211373370,130.757011,11.212127,14.535,0,0,0,0,0,0,1
202599498,246.634284,-29.069542,14.534,0,0,0,0,0,0,0
211402837,126.647109,11.68475,14.533,0,0,0,0,0,0,1
203009876,242.28242,-27.572796,14.532,0,0,0,0,0,0,0
202746777,245.879835,-28.515415,14.532,0,0,0,0,0,0,0
205727651,248.32094,-15.425658,14.532,0,0,0,0,0,0,0
211306734,127.514733,9.986247,14.532,0,0,0,0,0,0,1
211347002,127.59645,10.75962,14.532,0,0,0,0,0,0,1
211374632,128.043291,11.2334,14.531,0,0,0,0,0,0,1
201174182,174.773528,-4.715936,14.53,0,0,0,0,0,0,0
211342985,126.868443,10.685767,14.528,0,0,0,0,0,0,1
205953481,340.882654,-16.256871,14.527,0,1,0,0,0,0,0
211339199,130.11885,10.616561,14.527,0,0,0,0,0,0,1
201190502,169.498778,-4.32568,14.525,0,0,0,0,0,0,0
201171838,174.714987,-4.772356,14.525,0,0,0,0,0,0,0
202868602,245.497921,-28.070671,14.525,0,0,0,0,0,0,0
210397034,62.201867,13.398242,14.525,0,0,0,0,1,0,0
211396899,132.376024,11.593253,14.525,0,0,0,0,0,0,1
202912505,247.122508,-27.914343,14.524,0,0,0,0,0,0,0
211484776,123.677126,12.918361,14.524,0,0,0,0,0,0,1
211346468,127.070891,10.749614,14.524,0,0,0,0,0,0,1
205997943,342.417797,-14.883472,14.523,0,1,0,0,0,0,0
210405520,63.788457,13.59434,14.523,0,0,0,0,1,0,0
205910644,338.256356,-17.780302,14.522,0,1,0,0,0,0,0
211313473,129.056792,10.123183,14.522,0,0,0,0,0,0,1
202893345,247.281243,-27.982421,14.521,0,0,0,0,0,0,0
202821271,246.479031,-28.241401,14.52,0,0,0,0,0,0,0
201147085,173.90266,-5.364592,14.519,0,0,0,0,0,0,0
201294192,169.544392,-2.537019,14.518,0,0,0,0,0,0,0
205722848,249.316963,-15.470472,14.518,0,0,0,0,0,0,0
211398429,126.894509,11.616617,14.518,0,0,0,0,0,0,1
211361670,132.19673,11.017256,14.517,0,0,0,0,0,0,1
202647437,246.208644,-28.887912,14.516,0,0,0,0,0,0,0
202788300,246.163306,-28.362207,14.515,0,0,0,0,0,0,0
210344244,59.6489,12.05804,14.515,0,0,0,0,1,0,0
210404501,60.631047,13.571722,14.515,0,0,0,0,1,0,0
202837279,247.34657,-28.183069,14.514,0,0,0,0,0,0,0
210363519,58.462525,12.582897,14.514,0,0,0,0,1,0,0
211393213,129.847026,11.536815,14.514,0,0,0,0,0,0,1
211316978,126.138425,10.192968,14.513,0,0,0,0,0,0,1
211400980,127.479664,11.654691,14.513,0,0,0,0,0,0,1
211375575,127.877015,11.249393,14.513,0,0,0,0,0,0,1
202709862,243.071829,-28.652388,14.512,0,0,0,0,0,0,0
201157329,175.425272,-5.120652,14.509,0,0,0,0,0,0,0
201911432,177.931799,7.563453,14.509,0,0,0,0,0,0,0
202939267,246.279948,-27.820396,14.509,0,0,0,0,0,0,0
211345129,127.316811,10.725103,14.509,0,0,0,0,0,0,1
210395039,63.699826,13.351118,14.508,0,0,0,0,1,0,0
211394033,126.54547,11.549656,14.508,0,0,0,0,0,0,1
210362551,55.629136,12.557147,14.507,0,0,0,0,1,0,0
211395728,130.308824,11.575996,14.507,0,0,0,0,0,0,1
201191433,171.215288,-4.303816,14.506,0,0,0,0,0,0,0
202945773,245.786829,-27.797643,14.506,0,0,0,0,0,0,0
205700275,249.824342,-15.671199,14.505,0,0,0,0,0,0,0
211433480,130.240298,12.147802,14.505,0,0,0,0,0,0,1
211354622,130.539511,10.897901,14.502,0,0,0,0,0,0,1
202761615,247.143066,-28.460571,14.501,0,0,0,0,0,0,0
202790596,247.179916,-28.353662,14.501,0,0,0,0,0,0,0
211440537,129.630821,12.25427,14.501,0,0,0,0,0,0,1
60019455,2.70876,-7.32809,14.5,0,0,1,0,0,0,0
60019448,3.62999,-7.03249,14.5,0,0,1,0,0,0,0
60019387,4.58127,-5.64993,14.5,0,0,1,0,0,0,0
60019386,5.49921,-5.03803,14.5,0,0,1,0,0,0,0
60019457,356.97133,-7.83155,14.5,0,1,0,0,0,0,0
202093489,92.00743,16.63025,14.5,0,0,0,0,0,1,0
202094084,92.37581,17.27052,14.5,0,0,0,0,0,1,0
202135196,92.38298,17.39273,14.5,0,0,0,0,0,1,0
202135185,92.57645,17.26734,14.5,0,0,0,0,0,1,0
202088262,93.7045,16.84408,14.5,0,0,0,0,0,1,0
202084006,93.91658,16.94735,14.5,0,0,0,0,0,1,0
202089371,94.16997,17.06526,14.5,0,0,0,0,0,1,0
202136126,95.27934,17.18441,14.5,0,0,0,0,0,1,0
202081153,95.58629,14.34508,14.5,0,0,0,0,0,1,0
202136128,95.78259,17.15074,14.5,0,0,0,0,0,1,0
202093049,95.87935,14.78062,14.5,0,0,0,0,0,1,0
202136044,96.10875,16.5094,14.5,0,0,0,0,0,1,0
202083207,96.13854,16.08134,14.5,0,0,0,0,0,1,0
202070414,96.46259,15.18751,14.5,0,0,0,0,0,1,0
202094193,96.74921,15.06783,14.5,0,0,0,0,0,1,0
202135956,96.78297,15.85276,14.5,0,0,0,0,0,1,0
202083095,96.85215,14.59378,14.5,0,0,0,0,0,1,0
202081163,97.34063,15.96072,14.5,0,0,0,0,0,1,0
202136020,98.07441,16.35088,14.5,0,0,0,0,0,1,0
202135864,98.47438,15.28229,14.5,0,0,0,0,0,1,0
202089762,98.60285,16.51818,14.5,0,0,0,0,0,1,0
202093731,98.86491,16.69219,14.5,0,0,0,0,0,1,0
202094580,99.09031,15.64409,14.5,0,0,0,0,0,1,0
202066811,103.36132,16.83309,14.5,0,0,0,0,0,1,0
202066370,103.37872,16.72202,14.5,0,0,0,0,0,1,0
202091999,103.53254,16.52747,14.5,0,0,0,0,0,1,0
202914223,245.927486,-27.908425,14.5,0,0,0,0,0,0,0
202636216,246.677664,-28.929884,14.5,0,0,0,0,0,0,0
211330986,126.047341,10.464454,14.5,0,0,0,0,0,0,1
211438423,126.162497,12.222491,14.5,0,0,0,0,0,0,1
211417040,130.233664,11.897428,14.5,0,0,0,0,0,0,1
211488085,123.343277,12.966698,14.498,0,0,0,0,0,0,1
202824334,247.114741,-28.230012,14.497,0,0,0,0,0,0,0
202899967,247.476862,-27.959155,14.496,0,0,0,0,0,0,0
210474992,64.584559,14.983063,14.496,0,0,0,0,1,0,0
211326028,129.49515,10.371506,14.496,0,0,0,0,0,0,1
202707559,247.065878,-28.66095,14.495,0,0,0,0,0,0,0
211387332,129.919026,11.44045,14.495,0,0,0,0,0,0,1
201180862,170.417255,-4.555542,14.494,0,0,0,0,0,0,0
201206321,172.870035,-3.954828,14.494,0,0,0,0,0,0,0
202628447,246.522311,-28.959484,14.494,0,0,0,0,0,0,0
202823303,247.188325,-28.233902,14.494,0,0,0,0,0,0,0
202846261,247.700037,-28.150421,14.494,0,0,0,0,0,0,0
205936352,338.071246,-16.829799,14.494,0,1,0,0,0,0,0
211495621,124.347233,13.077398,14.494,0,0,0,0,0,0,1
202818683,246.717188,-28.250942,14.493,0,0,0,0,0,0,0
211331063,128.244932,10.465824,14.493,0,0,0,0,0,0,1
206024677,343.122716,-14.112143,14.492,0,1,0,0,0,0,0
211406650,131.242372,11.742582,14.492,0,0,0,0,0,0,1
202720703,247.603551,-28.61193,14.491,0,0,0,0,0,0,0
202814365,249.830726,-28.266624,14.491,0,0,0,0,0,0,0
211311733,127.519811,10.087306,14.491,0,0,0,0,0,0,1
211342296,127.391666,10.673491,14.49,0,0,0,0,0,0,1
201207958,169.287193,-3.916654,14.489,0,0,0,0,0,0,0
203036352,242.516421,-27.47999,14.489,0,0,0,0,0,0,0
201184198,173.890327,-4.476961,14.488,0,0,0,0,0,0,0
202961426,246.416642,-27.74273,14.488,0,0,0,0,0,0,0
211398373,128.155418,11.615756,14.488,0,0,0,0,0,0,1
205933593,338.177424,-16.928463,14.487,0,1,0,0,0,0,0
210440093,59.212134,14.330391,14.487,0,0,0,0,1,0,0
211416911,126.960407,11.89538,14.487,0,0,0,0,0,0,1
211505840,124.43374,13.221503,14.486,0,0,0,0,0,0,1
211396167,131.77753,11.58279,14.486,0,0,0,0,0,0,1
202844181,244.623223,-28.157887,14.484,0,0,0,0,0,0,0
211338551,131.93912,10.605589,14.484,0,0,0,0,0,0,1
202925776,246.701432,-27.867784,14.482,0,0,0,0,0,0,0
202752875,249.407926,-28.492711,14.482,0,0,0,0,0,0,0
210468499,62.054617,14.865406,14.479,0,0,0,0,1,0,0
211374149,130.924242,11.224801,14.479,0,0,0,0,0,0,1
202906766,243.80496,-27.934471,14.478,0,0,0,0,0,0,0
202616079,246.539362,-29.006149,14.478,0,0,0,0,0,0,0
206004801,342.526012,-14.689201,14.478,0,1,0,0,0,0,0
206018389,342.627001,-14.292345,14.478,0,1,0,0,0,0,0
211307977,126.634492,10.01228,14.478,0,0,0,0,0,0,1
201174931,170.674511,-4.698885,14.477,0,0,0,0,0,0,0
201273986,169.356396,-2.844502,14.476,0,0,0,0,0,0,0
201138463,176.334441,-5.576802,14.475,0,0,0,0,0,0,0
202665924,246.341105,-28.817937,14.475,0,0,0,0,0,0,0
201224323,170.824498,-3.594081,14.474,0,0,0,0,0,0,0
201133097,176.2606,-5.711628,14.474,0,0,0,0,0,0,0
201145596,176.724262,-5.400362,14.474,0,0,0,0,0,0,0
203008651,242.953635,-27.577048,14.474,0,0,0,0,0,0,0
202667676,246.534617,-28.811276,14.474,0,0,0,0,0,0,0
201162726,174.747976,-4.991366,14.473,0,0,0,0,0,0,0
211387699,132.400875,11.446238,14.473,0,0,0,0,0,0,1
211337590,127.131508,10.587938,14.472,0,0,0,0,0,0,1
211414003,131.192833,11.852186,14.471,0,0,0,0,0,0,1
205943030,337.465561,-16.603221,14.47,0,1,0,0,0,0,0
211352486,128.002473,10.859945,14.47,0,0,0,0,0,0,1
202794386,246.001861,-28.339755,14.469,0,0,0,0,0,0,0
211478768,123.218358,12.832565,14.469,0,0,0,0,0,0,1
201913990,178.385821,7.620075,14.467,0,0,0,0,0,0,0
210433760,58.531981,14.204056,14.467,0,0,0,0,1,0,0
201376942,167.387274,-1.308951,14.466,0,0,0,0,0,0,0
201147434,176.359513,-5.355841,14.466,0,0,0,0,0,0,0
202748555,247.651635,-28.508831,14.466,0,0,0,0,0,0,0
202772374,245.381677,-28.420243,14.465,0,0,0,0,0,0,0
202639004,247.159717,-28.919565,14.465,0,0,0,0,0,0,0
211332457,128.848607,10.492178,14.465,0,0,0,0,0,0,1
201186302,171.900114,-4.426114,14.464,0,0,0,0,0,0,0
201199552,173.980362,-4.113581,14.464,0,0,0,0,0,0,0
202576842,246.30492,-29.156634,14.464,0,0,0,0,0,0,0
211385600,126.558193,11.413354,14.464,0,0,0,0,0,0,1
202681242,246.519079,-28.759584,14.463,0,0,0,0,0,0,0
202909068,246.105379,-27.926355,14.462,0,0,0,0,0,0,0
211412247,126.382255,11.825264,14.462,0,0,0,0,0,0,1
211362287,129.427675,11.028746,14.462,0,0,0,0,0,0,1
202663014,247.1922,-28.829094,14.461,0,0,0,0,0,0,0
211314606,126.307245,10.145376,14.461,0,0,0,0,0,0,1
211359090,128.198454,10.973076,14.461,0,0,0,0,0,0,1
211353167,131.881768,10.871779,14.461,0,0,0,0,0,0,1
201145202,173.555946,-5.408886,14.46,0,0,0,0,0,0,0
202735367,247.350888,-28.557415,14.46,0,0,0,0,0,0,0
211334309,130.287227,10.526801,14.46,0,0,0,0,0,0,1
211357991,130.16926,10.955867,14.459,0,0,0,0,0,0,1
201257483,170.072958,-3.09467,14.458,0,0,0,0,0,0,0
210402984,55.93257,13.536707,14.458,0,0,0,0,1,0,0
211347390,131.248683,10.767007,14.456,0,0,0,0,0,0,1
201184549,171.056854,-4.468398,14.455,0,0,0,0,0,0,0
202791563,245.587702,-28.350103,14.455,0,0,0,0,0,0,0
202797291,246.068819,-28.329236,14.455,0,0,0,0,0,0,0
202890253,246.335573,-27.993403,14.455,0,0,0,0,0,0,0
201269363,169.796875,-2.914683,14.454,0,0,0,0,0,0,0
201202640,173.844605,-4.041935,14.453,0,0,0,0,0,0,0
211415343,127.254336,11.872586,14.452,0,0,0,0,0,0,1
211326746,132.14347,10.385045,14.452,0,0,0,0,0,0,1
210364509,57.519731,12.607991,14.451,0,0,0,0,1,0,0
211328488,130.933658,10.41731,14.451,0,0,0,0,0,0,1
202729708,245.962831,-28.57834,14.45,0,0,0,0,0,0,0
211527644,123.554686,13.529803,14.45,0,0,0,0,0,0,1
211309103,126.966988,10.033846,14.45,0,0,0,0,0,0,1
202759851,249.198364,-28.467131,14.449,0,0,0,0,0,0,0
211316221,129.989619,10.177631,14.449,0,0,0,0,0,0,1
202716590,245.937168,-28.627559,14.447,0,0,0,0,0,0,0
205963226,339.64344,-15.940919,14.447,0,1,0,0,0,0,0
211434825,128.058531,12.167481,14.447,0,0,0,0,0,0,1
211481935,125.108333,12.878108,14.446,0,0,0,0,0,0,1
211440678,126.942385,12.256598,14.446,0,0,0,0,0,0,1
211389099,131.860026,11.468473,14.446,0,0,0,0,0,0,1
205917338,338.223813,-17.523307,14.444,0,1,0,0,0,0,0
60021093,3.09916,-5.314421,14.4437351,0,0,1,0,0,0,0
201168117,173.082636,-4.863591,14.443,0,0,0,0,0,0,0
202798211,245.560252,-28.325844,14.443,0,0,0,0,0,0,0
202647848,246.955701,-28.886483,14.442,0,0,0,0,0,0,0
201198255,172.074813,-4.143149,14.441,0,0,0,0,0,0,0
201228269,171.216148,-3.53721,14.44,0,0,0,0,0,0,0
211428842,126.278593,12.074849,14.439,0,0,0,0,0,0,1
211433380,127.739578,12.146162,14.439,0,0,0,0,0,0,1
202616602,247.046506,-29.004134,14.438,0,0,0,0,0,0,0
202930587,247.217781,-27.851296,14.437,0,0,0,0,0,0,0
205973449,340.130976,-15.619226,14.437,0,1,0,0,0,0,0
201171815,170.835435,-4.772785,14.436,0,0,0,0,0,0,0
202829234,249.789053,-28.21167,14.436,0,0,0,0,0,0,0
211397685,130.253156,11.605103,14.436,0,0,0,0,0,0,1
210388469,54.948858,13.19576,14.435,0,0,0,0,1,0,0
201926335,176.88867,7.894919,14.434,0,0,0,0,0,0,0
202644039,246.131955,-28.90071,14.434,0,0,0,0,0,0,0
202698703,246.626145,-28.694029,14.434,0,0,0,0,0,0,0
210331848,59.411519,11.708947,14.434,0,0,0,0,1,0,0
210431599,64.931807,14.161542,14.434,0,0,0,0,1,0,0
211436233,126.521185,12.189326,14.434,0,0,0,0,0,0,1
201152311,176.07013,-5.241594,14.433,0,0,0,0,0,0,0
202905319,245.661443,-27.939784,14.433,0,0,0,0,0,0,0
211386116,126.775594,11.421125,14.433,0,0,0,0,0,0,1
211309822,129.784273,10.04832,14.433,0,0,0,0,0,0,1
210403203,56.262712,13.542114,14.432,0,0,0,0,1,0,0
202714774,247.788794,-28.634289,14.431,0,0,0,0,0,0,0
211521109,123.648685,13.436821,14.431,0,0,0,0,0,0,1
211370865,131.284961,11.17282,14.431,0,0,0,0,0,0,1
201206645,172.365317,-3.947529,14.43,0,0,0,0,0,0,0
201156244,173.895349,-5.146618,14.43,0,0,0,0,0,0,0
201133444,176.554293,-5.703844,14.43,0,0,0,0,0,0,0
202625278,247.121849,-28.971391,14.43,0,0,0,0,0,0,0
211383055,129.8043,11.373021,14.43,0,0,0,0,0,0,1
210362220,54.714297,12.549357,14.429,0,0,0,0,1,0,0
211499446,123.909043,13.132593,14.429,0,0,0,0,0,0,1
211333249,127.224003,10.506866,14.429,0,0,0,0,0,0,1
211401233,127.796054,11.658443,14.429,0,0,0,0,0,0,1
211309073,129.725435,10.033339,14.429,0,0,0,0,0,0,1
202733206,246.504536,-28.5655,14.428,0,0,0,0,0,0,0
210379304,62.72143,12.978106,14.428,0,0,0,0,1,0,0
202854753,245.652853,-28.12021,14.427,0,0,0,0,0,0,0
202784671,247.631305,-28.37571,14.427,0,0,0,0,0,0,0
202918432,246.127677,-27.893766,14.426,0,0,0,0,0,0,0
211355458,129.194844,10.912277,14.426,0,0,0,0,0,0,1
205674920,248.3673,-15.887544,14.425,0,0,0,0,0,0,0
202721822,247.364865,-28.607673,14.424,0,0,0,0,0,0,0
202676865,247.931732,-28.776447,14.424,0,0,0,0,0,0,0
211378297,126.812077,11.294148,14.424,0,0,0,0,0,0,1
211399359,128.067142,11.630727,14.424,0,0,0,0,0,0,1
211425195,130.174334,12.018094,14.423,0,0,0,0,0,0,1
201243826,172.125381,-3.303,14.422,0,0,0,0,0,0,0
202872570,244.098055,-28.056683,14.422,0,0,0,0,0,0,0
202983384,245.83905,-27.665546,14.422,0,0,0,0,0,0,0
205935708,339.380989,-16.852113,14.422,0,1,0,0,0,0,0
211314705,129.129927,10.14728,14.422,0,0,0,0,0,0,1
202893157,246.559179,-27.983086,14.421,0,0,0,0,0,0,0
211307517,127.95687,10.002571,14.421,0,0,0,0,0,0,1
211441750,128.868501,12.273031,14.421,0,0,0,0,0,0,1
211378293,131.883533,11.294097,14.421,0,0,0,0,0,0,1
201170680,173.796812,-4.800618,14.419,0,0,0,0,0,0,0
201918810,177.001938,7.726418,14.419,0,0,0,0,0,0,0
202694927,246.128449,-28.707909,14.419,0,0,0,0,0,0,0
202723488,247.600232,-28.601263,14.419,0,0,0,0,0,0,0
202802691,246.485957,-28.30956,14.418,0,0,0,0,0,0,0
211336941,129.656472,10.576322,14.418,0,0,0,0,0,0,1
211516359,123.302353,13.369611,14.416,0,0,0,0,0,0,1
211388453,126.924797,11.458792,14.416,0,0,0,0,0,0,1
211420274,127.21588,11.944928,14.416,0,0,0,0,0,0,1
211336649,128.956649,10.570967,14.416,0,0,0,0,0,0,1
211308320,129.520197,10.018451,14.416,0,0,0,0,0,0,1
202957873,242.252157,-27.755392,14.415,0,0,0,0,0,0,0
211479995,126.751368,12.850043,14.415,0,0,0,0,0,0,1
201214980,173.288968,-3.749256,14.414,0,0,0,0,0,0,0
211512119,123.498615,13.309815,14.414,0,0,0,0,0,0,1
211513317,124.101774,13.326814,14.414,0,0,0,0,0,0,1
211434747,126.352645,12.166334,14.414,0,0,0,0,0,0,1
211392843,127.731924,11.530416,14.414,0,0,0,0,0,0,1
201148702,173.078431,-5.324598,14.413,0,0,0,0,0,0,0
205959339,340.631108,-16.065445,14.412,0,1,0,0,0,0,0
210393892,62.242452,13.323687,14.412,0,0,0,0,1,0,0
211420984,127.759592,11.955012,14.412,0,0,0,0,0,0,1
211319798,127.889381,10.250253,14.412,0,0,0,0,0,0,1
211522515,124.039233,13.456938,14.411,0,0,0,0,0,0,1
211407372,126.162975,11.753806,14.411,0,0,0,0,0,0,1
201167626,173.823765,-4.875748,14.408,0,0,0,0,0,0,0
202976097,245.612842,-27.690767,14.408,0,0,0,0,0,0,0
202698201,246.250608,-28.695835,14.408,0,0,0,0,0,0,0
206029732,343.124821,-13.971567,14.408,0,1,0,0,0,0,0
211317893,130.770172,10.211837,14.408,0,0,0,0,0,0,1
201217369,172.882809,-3.706009,14.407,0,0,0,0,0,0,0
211496491,124.041122,13.090269,14.407,0,0,0,0,0,0,1
202656096,243.316747,-28.855117,14.406,0,0,0,0,0,0,0
205729920,249.121998,-15.404553,14.406,0,0,0,0,0,0,0
211310661,126.879773,10.065297,14.406,0,0,0,0,0,0,1
201238386,172.480985,-3.385565,14.405,0,0,0,0,0,0,0
205974440,341.405503,-15.588778,14.405,0,1,0,0,0,0,0
211377299,126.09236,11.277795,14.405,0,0,0,0,0,0,1
202685858,247.085629,-28.742111,14.404,0,0,0,0,0,0,0
211372788,131.261425,11.203281,14.404,0,0,0,0,0,0,1
201380816,166.772294,-1.250268,14.403,0,0,0,0,0,0,0
201150241,172.355761,-5.289369,14.403,0,0,0,0,0,0,0
211419556,127.563869,11.934514,14.403,0,0,0,0,0,0,1
211308231,130.802467,10.016929,14.403,0,0,0,0,0,0,1
211393149,131.252784,11.535726,14.403,0,0,0,0,0,0,1
202792561,245.34792,-28.346391,14.402,0,0,0,0,0,0,0
205684752,248.62512,-15.804915,14.402,0,0,0,0,0,0,0
202914095,247.19433,-27.908842,14.401,0,0,0,0,0,0,0
60019234,2.23259,-5.79212,14.4,0,0,1,0,0,0,0
60019228,4.8111,-5.18014,14.4,0,0,1,0,0,0,0
60019286,357.85589,-7.46197,14.4,0,1,0,0,0,0,0
202087047,93.5254,16.8196,14.4,0,0,0,0,0,1,0
202092639,95.22112,16.04553,14.4,0,0,0,0,0,1,0
202135980,95.68476,16.02203,14.4,0,0,0,0,0,1,0
202135903,96.03123,15.50728,14.4,0,0,0,0,0,1,0
202136024,96.24148,16.37762,14.4,0,0,0,0,0,1,0
202093549,96.51763,16.51073,14.4,0,0,0,0,0,1,0
202136026,96.75011,16.42518,14.4,0,0,0,0,0,1,0
202135906,97.38416,15.53522,14.4,0,0,0,0,0,1,0
202135830,97.39395,15.08201,14.4,0,0,0,0,0,1,0
202094776,98.61254,17.00265,14.4,0,0,0,0,0,1,0
202081332,98.78679,15.14272,14.4,0,0,0,0,0,1,0
202136059,98.92001,16.58957,14.4,0,0,0,0,0,1,0
202135813,99.52826,14.95983,14.4,0,0,0,0,0,1,0
202094556,99.78915,14.91959,14.4,0,0,0,0,0,1,0
202094041,100.26592,16.3896,14.4,0,0,0,0,0,1,0
202088318,100.26831,16.83497,14.4,0,0,0,0,0,1,0
202136473,102.11079,17.04779,14.4,0,0,0,0,0,1,0
202087912,102.29523,15.91564,14.4,0,0,0,0,0,1,0
202066710,102.50618,15.29734,14.4,0,0,0,0,0,1,0
202066495,102.52541,16.11995,14.4,0,0,0,0,0,1,0
202067400,103.06251,15.46477,14.4,0,0,0,0,0,1,0
202067021,103.30031,16.71116,14.4,0,0,0,0,0,1,0
202073372,103.3125,15.99333,14.4,0,0,0,0,0,1,0
202084820,103.56301,16.36319,14.4,0,0,0,0,0,1,0
205695463,247.536427,-15.712557,14.4,0,0,0,0,0,0,0
211509882,125.113611,13.278426,14.399,0,0,0,0,0,0,1
202993148,245.765229,-27.631535,14.398,0,0,0,0,0,0,0
202900533,247.315526,-27.957029,14.397,0,0,0,0,0,0,0
211390826,127.298839,11.496939,14.397,0,0,0,0,0,0,1
201172852,172.414536,-4.748677,14.396,0,0,0,0,0,0,0
211318798,132.116763,10.23003,14.396,0,0,0,0,0,0,1
201213033,170.900817,-3.794925,14.395,0,0,0,0,0,0,0
211364376,129.057604,11.06572,14.395,0,0,0,0,0,0,1
211412323,130.498046,11.826494,14.395,0,0,0,0,0,0,1
201902708,178.179119,7.381971,14.394,0,0,0,0,0,0,0
211411594,127.008438,11.815474,14.394,0,0,0,0,0,0,1
211323984,131.84815,10.333031,14.394,0,0,0,0,0,0,1
202776572,245.803072,-28.40511,14.393,0,0,0,0,0,0,0
210481099,64.664211,15.088268,14.393,0,0,0,0,1,0,0
202937018,246.292676,-27.82829,14.392,0,0,0,0,0,0,0
211505370,124.097871,13.214972,14.392,0,0,0,0,0,0,1
211319576,127.058791,10.245984,14.391,0,0,0,0,0,0,1
201204794,173.188904,-3.991055,14.39,0,0,0,0,0,0,0
202890114,247.152529,-27.993889,14.39,0,0,0,0,0,0,0
211481505,126.864962,12.872247,14.39,0,0,0,0,0,0,1
211420650,128.113569,11.950115,14.39,0,0,0,0,0,0,1
201217368,172.38127,-3.706028,14.389,0,0,0,0,0,0,0
202808840,246.312388,-28.287046,14.388,0,0,0,0,0,0,0
210375697,62.587798,12.888327,14.388,0,0,0,0,1,0,0
